Date,Open,High,Low,Close*,Volume(MM),%Change,MACD,MACDsig,RS,RSI,Stochastic%K,Stochastic%D,Consecutive Move,Sum of % change during consecutive,Class
"Apr 24, 2020","2,812.64","2,842.71","2,791.76","2,836.74","5,382.81",1.39%,28.14,4.48,2.48,71.29,86.06,82.59,1.00,1.39%,5
"Apr 27, 2020","2,854.65","2,887.72","2,852.89","2,878.48","5,203.93",1.47%,34.44,10.47,1.92,65.70,95.98,87.54,2.00,2.86%,5
"Apr 28, 2020","2,909.96","2,921.15","2,860.71","2,863.39","5,691.16",-0.52%,37.78,15.93,1.83,64.68,77.60,86.55,1.00,-0.52%,2
"Apr 29, 2020","2,918.46","2,954.86","2,912.16","2,939.51","6,645.64",2.66%,46.04,21.95,1.77,63.93,93.43,89.00,1.00,2.66%,5
"Apr 30, 2020","2,930.91","2,930.91","2,892.47","2,912.43","6,544.98",-0.92%,49.82,27.53,1.45,59.18,81.84,84.29,1.00,-0.92%,2
"May 01, 2020","2,869.09","2,869.09","2,821.61","2,830.71","4,759.81",-2.81%,45.70,31.16,1.21,54.79,45.49,73.59,2.00,-3.73%,1
"May 04, 2020","2,815.01","2,844.24","2,797.85","2,842.74","4,735.93",0.42%,42.91,33.51,0.99,49.74,50.77,59.37,1.00,0.42%,4
"May 05, 2020","2,868.88","2,898.23","2,863.55","2,868.44","5,140.29",0.90%,42.29,35.27,1.32,56.95,62.06,52.77,2.00,1.33%,4
"May 06, 2020","2,883.14","2,891.11","2,847.65","2,848.42","4,892.57",-0.70%,39.72,36.16,1.17,53.97,53.27,55.37,1.00,-0.70%,2
"May 07, 2020","2,878.26","2,901.92","2,876.48","2,881.19","5,178.79",1.15%,39.87,36.90,1.02,50.58,67.65,60.99,1.00,1.15%,5
"May 08, 2020","2,908.83","2,932.16","2,902.88","2,929.80","4,876.03",1.69%,43.41,38.20,1.46,59.34,89.00,69.97,2.00,2.84%,5
"May 11, 2020","2,915.46","2,944.25","2,903.44","2,930.19","4,819.73",0.01%,45.72,39.71,2.33,69.98,86.21,80.95,3.00,2.85%,3
"May 12, 2020","2,939.50","2,945.82","2,869.59","2,870.12","5,119.63",-2.05%,42.22,40.21,1.34,57.35,48.04,74.42,1.00,-2.05%,1
"May 13, 2020","2,865.86","2,874.14","2,793.15","2,820.00","6,151.65",-1.75%,34.99,39.16,1.09,52.09,17.31,50.52,2.00,-3.80%,1
"May 14, 2020","2,794.54","2,852.80","2,766.64","2,852.50","5,651.13",1.15%,31.53,37.64,1.06,51.50,45.62,36.99,1.00,1.15%,5
"May 15, 2020","2,829.95","2,865.01","2,816.78","2,863.70","5,507.70",0.39%,29.35,35.98,0.94,48.50,51.57,38.17,2.00,1.55%,4
"May 18, 2020","2,913.86","2,968.09","2,913.86","2,953.91","6,373.67",3.15%,34.50,35.68,1.38,57.96,92.96,63.38,3.00,4.70%,5
"May 19, 2020","2,948.59","2,964.21","2,922.35","2,922.94","4,984.33",-1.05%,35.67,35.68,0.94,48.42,77.59,74.04,1.00,-1.05%,1
"May 20, 2020","2,953.63","2,980.29","2,953.63","2,971.61","5,005.38",1.67%,40.07,36.56,1.24,55.43,95.94,88.83,1.00,1.67%,5
"May 21, 2020","2,969.95","2,978.50","2,938.57","2,948.51","4,976.62",-0.78%,41.21,37.49,1.64,62.11,85.13,86.22,1.00,-0.78%,2
"May 22, 2020","2,948.05","2,956.76","2,933.59","2,955.45","3,970.86",0.24%,42.19,38.43,1.61,61.71,88.37,89.81,1.00,0.24%,3
"May 26, 2020","3,004.08","3,021.72","2,988.17","2,991.77","5,848.50",1.23%,45.38,39.82,1.67,62.54,88.26,87.25,2.00,1.46%,5
"May 27, 2020","3,015.65","3,036.25","2,969.75","3,036.13","6,398.00",1.48%,50.89,42.03,2.14,68.18,99.96,92.20,3.00,2.95%,5
"May 28, 2020","3,046.61","3,068.67","3,023.40","3,029.73","5,447.02",-0.21%,54.12,44.45,1.87,65.16,87.11,91.77,1.00,-0.21%,3
"May 29, 2020","3,025.17","3,049.17","2,998.61","3,044.31","7,297.55",0.48%,57.20,47.00,1.67,62.56,91.93,93.00,1.00,0.48%,4
"Jun 01, 2020","3,038.78","3,062.18","3,031.54","3,055.73","4,684.17",0.38%,59.87,49.58,1.74,63.45,95.72,91.59,2.00,0.86%,4
"Jun 02, 2020","3,064.78","3,081.07","3,051.64","3,080.82","5,197.15",0.82%,63.29,52.32,2.91,74.39,99.92,95.86,3.00,1.68%,4
"Jun 03, 2020","3,098.90","3,130.94","3,098.90","3,122.87","6,005.56",1.36%,68.59,55.57,6.01,85.73,97.78,97.81,4.00,3.04%,5
"Jun 04, 2020","3,111.56","3,128.91","3,090.41","3,112.35","6,451.29",-0.34%,71.13,58.68,4.66,82.33,94.08,97.26,1.00,-0.34%,2
"Jun 05, 2020","3,163.84","3,211.72","3,163.84","3,193.93","8,639.30",2.62%,78.81,62.71,5.65,84.97,94.03,95.30,1.00,2.62%,5
"Jun 08, 2020","3,199.92","3,233.13","3,196.00","3,232.39","8,498.30",1.20%,87.00,67.57,4.92,83.12,99.76,95.96,2.00,3.83%,5
"Jun 09, 2020","3,213.32","3,222.71","3,193.11","3,207.18","6,410.93",-0.78%,90.42,72.14,5.36,84.27,91.34,95.04,1.00,-0.78%,2
"Jun 10, 2020","3,213.42","3,223.27","3,181.49","3,190.14","6,598.87",-0.53%,90.70,75.85,3.66,78.52,85.65,92.25,2.00,-1.31%,2
"Jun 11, 2020","3,123.53","3,123.53","2,999.49","3,002.10","7,037.32",-5.89%,74.89,75.66,1.22,54.89,22.87,66.62,3.00,-7.21%,1
"Jun 12, 2020","3,071.04","3,088.42","2,984.47","3,041.31","5,845.33",1.31%,64.78,73.48,1.35,57.40,27.17,45.23,1.00,1.31%,5
"Jun 15, 2020","2,993.76","3,079.76","2,965.66","3,066.59","5,757.48",0.83%,58.14,70.41,1.30,56.57,37.74,29.26,2.00,2.14%,4
"Jun 16, 2020","3,131.00","3,153.45","3,076.06","3,124.74","5,845.81",1.90%,56.91,67.71,1.36,57.60,59.48,41.46,3.00,4.03%,5
"Jun 17, 2020","3,136.13","3,141.16","3,108.03","3,113.49","4,560.45",-0.36%,54.40,65.05,1.33,57.12,55.27,50.83,1.00,-0.36%,2
"Jun 18, 2020","3,101.64","3,120.00","3,093.51","3,115.34","4,448.69",0.06%,51.96,62.43,1.28,56.17,55.96,56.90,1.00,0.06%,3
"Jun 19, 2020","3,140.29","3,155.53","3,083.11","3,097.74","8,346.65",-0.56%,48.05,59.56,1.16,53.61,49.38,53.54,1.00,-0.56%,2
"Jun 22, 2020","3,094.42","3,120.92","3,079.39","3,117.86","4,686.69",0.65%,46.05,56.85,1.14,53.21,56.90,54.08,1.00,0.65%,4
"Jun 23, 2020","3,138.70","3,154.90","3,127.12","3,131.29","4,711.85",0.43%,45.03,54.49,1.03,50.77,61.92,56.07,2.00,1.08%,4
"Jun 24, 2020","3,114.40","3,115.01","3,032.13","3,050.33","5,597.68",-2.59%,37.25,51.04,0.82,44.98,31.66,50.16,1.00,-2.59%,1
"Jun 25, 2020","3,046.60","3,086.25","3,024.01","3,083.76","4,847.69",1.10%,33.41,47.51,0.68,40.34,44.15,45.91,1.00,1.10%,5
"Jun 26, 2020","3,073.20","3,073.73","3,004.63","3,009.05","8,107.85",-2.42%,24.05,42.82,0.46,31.58,16.84,30.88,1.00,-2.42%,1
"Jun 29, 2020","3,018.59","3,053.89","2,999.74","3,053.24","4,473.97",1.47%,19.97,38.25,0.60,37.69,34.00,31.66,1.00,1.47%,5
"Jun 30, 2020","3,050.20","3,111.51","3,047.83","3,100.29","4,705.85",1.54%,20.30,34.66,0.76,43.14,70.91,40.58,2.00,3.01%,5
"Jul 01, 2020","3,105.92","3,128.44","3,101.17","3,115.86","4,449.23",0.50%,21.57,32.04,1.62,61.78,79.11,61.34,3.00,3.51%,4
"Jul 02, 2020","3,143.64","3,165.81","3,124.52","3,130.01","4,197.72",0.45%,23.45,30.32,1.48,59.69,82.11,77.38,4.00,3.97%,4
"Jul 06, 2020","3,155.29","3,182.59","3,155.29","3,179.72","4,759.16",1.59%,28.62,29.98,1.61,61.73,98.43,86.55,5.00,5.55%,5
"Jul 07, 2020","3,166.44","3,184.15","3,142.93","3,145.32","4,571.33",-1.08%,29.60,29.91,1.09,52.24,78.94,86.50,1.00,-1.08%,1
"Jul 08, 2020","3,153.07","3,171.80","3,136.53","3,169.94","4,937.31",0.78%,31.99,30.32,1.27,55.98,92.29,89.89,1.00,0.78%,4
"Jul 09, 2020","3,176.17","3,179.78","3,115.70","3,152.05","4,843.65",-0.56%,32.08,30.67,1.16,53.76,82.59,84.61,1.00,-0.56%,2
"Jul 10, 2020","3,152.47","3,186.82","3,136.22","3,185.04","4,524.19",1.05%,34.41,31.42,1.42,58.67,99.05,91.31,1.00,1.05%,5
"Jul 13, 2020","3,205.08","3,235.32","3,149.43","3,155.22","4,902.44",-0.94%,33.46,31.83,1.16,53.64,66.00,82.55,1.00,-0.94%,2
"Jul 14, 2020","3,141.11","3,200.95","3,127.66","3,197.52","4,507.14",1.34%,35.72,32.61,1.28,56.11,83.95,83.00,1.00,1.34%,5
"Jul 15, 2020","3,225.98","3,238.28","3,200.76","3,226.56","4,686.83",0.91%,39.39,33.96,2.12,67.99,95.09,81.68,2.00,2.25%,4
"Jul 16, 2020","3,208.36","3,220.39","3,198.59","3,215.57","3,972.86",-0.34%,40.95,35.36,1.79,64.10,90.48,89.84,1.00,-0.34%,2
"Jul 17, 2020","3,224.21","3,233.52","3,205.65","3,224.73","4,012.85",0.28%,42.43,36.77,3.32,76.83,94.32,93.30,1.00,0.28%,3
"Jul 20, 2020","3,224.29","3,258.61","3,215.16","3,251.84","3,979.34",0.84%,45.27,38.47,3.13,75.81,96.79,93.86,2.00,1.13%,4
"Jul 21, 2020","3,268.52","3,277.29","3,247.77","3,257.30","4,556.61",0.17%,47.41,40.26,2.69,72.87,88.65,93.25,3.00,1.29%,3
"Jul 22, 2020","3,254.86","3,279.32","3,253.10","3,276.02","4,267.16",0.57%,50.05,42.22,2.72,73.12,97.98,94.47,4.00,1.87%,4
"Jul 23, 2020","3,271.64","3,279.99","3,222.66","3,235.66","4,296.76",-1.23%,48.32,43.44,1.79,64.18,73.02,86.55,1.00,-1.23%,1
"Jul 24, 2020","3,218.58","3,227.26","3,200.05","3,215.63","3,689.41",-0.62%,44.82,43.71,1.23,55.24,60.83,77.28,2.00,-1.85%,2
"Jul 27, 2020","3,219.84","3,241.43","3,214.25","3,239.41","3,970.31",0.74%,43.46,43.66,1.79,64.16,75.30,69.71,1.00,0.74%,4
"Jul 28, 2020","3,234.27","3,243.72","3,216.17","3,218.44","4,053.18",-0.65%,40.23,42.98,1.35,57.38,62.54,66.22,1.00,-0.65%,2
"Jul 29, 2020","3,227.22","3,264.74","3,227.22","3,258.44","4,478.20",1.24%,40.43,42.47,1.87,65.17,85.85,74.56,1.00,1.24%,5
"Jul 30, 2020","3,231.76","3,250.92","3,204.13","3,246.22","4,264.92",-0.38%,39.15,41.80,1.46,59.27,77.83,75.41,1.00,-0.38%,2
"Jul 31, 2020","3,270.45","3,272.17","3,220.26","3,271.12","5,007.53",0.77%,39.69,41.38,2.11,67.83,94.18,85.95,1.00,0.77%,4
"Aug 03, 2020","3,288.26","3,302.73","3,284.53","3,294.61","4,438.94",0.72%,41.53,41.41,1.93,65.85,92.20,88.07,2.00,1.49%,4
"Aug 04, 2020","3,289.92","3,306.84","3,286.37","3,306.51","4,414.38",0.36%,43.45,41.82,1.76,63.83,99.70,95.36,3.00,1.85%,4
"Aug 05, 2020","3,317.37","3,330.77","3,317.37","3,327.77","4,535.06",0.64%,46.16,42.69,2.20,68.74,97.71,96.53,4.00,2.49%,4
"Aug 06, 2020","3,323.17","3,351.03","3,318.14","3,349.16","4,278.93",0.64%,49.46,44.04,2.33,69.97,98.76,98.72,5.00,3.13%,4
"Aug 07, 2020","3,340.05","3,352.54","3,328.72","3,351.28","4,110.03",0.06%,51.65,45.56,2.06,67.35,99.17,98.55,6.00,3.20%,3
"Aug 10, 2020","3,356.04","3,363.29","3,335.44","3,360.47","4,327.92",0.27%,53.51,47.15,2.10,67.77,98.27,98.74,7.00,3.47%,3
"Aug 11, 2020","3,370.34","3,381.01","3,326.44","3,333.69","4,880.54",-0.80%,52.22,48.17,1.48,59.66,73.85,90.43,1.00,-0.80%,2
"Aug 12, 2020","3,355.46","3,387.89","3,355.46","3,380.35","3,772.25",1.40%,54.34,49.40,2.81,73.74,95.99,89.37,1.00,1.40%,5
"Aug 13, 2020","3,372.95","3,387.24","3,363.35","3,373.43","3,438.73",-0.20%,54.83,50.49,3.36,77.06,92.13,87.32,1.00,-0.20%,3
"Aug 14, 2020","3,368.66","3,378.51","3,361.64","3,372.85","3,200.06",-0.02%,54.54,51.30,2.98,74.86,91.82,93.31,2.00,-0.22%,3
"Aug 17, 2020","3,380.86","3,387.59","3,379.22","3,381.99","3,460.33",0.27%,54.42,51.92,4.52,81.87,96.79,93.58,1.00,0.27%,3
"Aug 18, 2020","3,387.04","3,395.06","3,370.15","3,389.78","3,669.55",0.23%,54.33,52.40,3.82,79.27,97.23,95.28,2.00,0.50%,3
"Aug 19, 2020","3,392.51","3,399.54","3,369.66","3,374.85","3,679.48",-0.44%,52.45,52.41,3.61,78.33,86.23,93.42,1.00,-0.44%,2
"Aug 20, 2020","3,360.48","3,390.80","3,354.69","3,385.51","3,431.04",0.32%,51.23,52.18,3.32,76.88,87.80,90.42,1.00,0.32%,4
"Aug 21, 2020","3,386.01","3,399.96","3,379.31","3,397.16","3,505.01",0.34%,50.61,51.86,3.08,75.51,97.53,90.52,2.00,0.66%,4
"Aug 24, 2020","3,418.09","3,432.09","3,413.13","3,431.28","3,743.41",1.00%,52.28,51.95,3.54,77.95,99.29,94.88,3.00,1.66%,5
"Aug 25, 2020","3,435.95","3,444.21","3,425.84","3,443.62","3,627.65",0.36%,53.97,52.35,3.35,77.03,99.53,98.79,4.00,2.02%,4
"Aug 26, 2020","3,449.97","3,481.07","3,444.15","3,478.73","3,780.53",1.02%,57.49,53.38,3.63,78.42,98.49,99.10,5.00,3.04%,5
"Aug 27, 2020","3,485.14","3,501.38","3,468.35","3,484.55","3,955.89",0.17%,60.05,54.71,3.71,78.76,90.38,96.13,6.00,3.21%,3
"Aug 28, 2020","3,494.69","3,509.23","3,484.32","3,508.01","3,868.51",0.67%,63.24,56.42,4.00,79.99,99.33,96.07,7.00,3.88%,4
"Aug 31, 2020","3,509.73","3,514.77","3,493.25","3,500.31","4,348.28",-0.22%,64.41,58.02,6.53,86.72,90.97,93.56,1.00,-0.22%,3
"Sep 01, 2020","3,507.44","3,528.03","3,494.60","3,526.65","4,101.49",0.75%,66.69,59.75,5.86,85.41,99.20,96.50,1.00,0.75%,4
"Sep 02, 2020","3,543.76","3,588.11","3,535.23","3,580.84","4,295.64",1.54%,72.04,62.21,9.94,90.86,96.89,95.69,2.00,2.29%,5
"Sep 03, 2020","3,564.74","3,564.85","3,427.41","3,455.06","4,911.83",-3.51%,65.38,62.84,1.55,60.84,43.00,79.70,1.00,-3.51%,1
"Sep 04, 2020","3,453.60","3,479.15","3,349.63","3,426.96","4,438.72",-0.81%,57.17,61.71,1.25,55.65,32.43,57.44,2.00,-4.33%,2
"Sep 08, 2020","3,371.88","3,379.97","3,329.27","3,331.84","4,694.33",-2.78%,42.50,57.87,0.79,44.03,0.99,25.47,3.00,-7.10%,1
"Sep 09, 2020","3,369.82","3,424.77","3,366.84","3,398.96","3,932.52",2.01%,35.88,53.47,1.09,52.24,26.92,20.11,1.00,2.01%,5
"Sep 10, 2020","3,412.56","3,425.55","3,329.25","3,339.19","4,208.63",-1.76%,25.51,47.88,0.85,46.05,3.84,10.59,1.00,-1.76%,1
"Sep 11, 2020","3,352.70","3,368.95","3,310.47","3,340.97","3,710.09",0.05%,17.24,41.75,0.82,45.13,10.99,13.92,1.00,0.05%,3
"Sep 14, 2020","3,363.56","3,402.93","3,363.56","3,383.54","3,839.58",1.27%,13.96,36.19,0.85,45.92,26.32,13.71,2.00,1.33%,5
"Sep 15, 2020","3,407.73","3,419.48","3,389.25","3,401.20","4,057.19",0.52%,12.64,31.48,0.87,46.41,32.68,23.33,3.00,1.85%,4
"Sep 16, 2020","3,411.23","3,428.92","3,384.45","3,385.49","4,718.90",-0.46%,10.21,27.23,0.72,41.84,27.02,28.67,1.00,-0.46%,2
"Sep 17, 2020","3,346.86","3,375.17","3,328.82","3,357.01","4,379.84",-0.84%,5.92,22.97,0.65,39.26,16.76,25.49,2.00,-1.30%,2
"Sep 18, 2020","3,357.38","3,362.27","3,292.40","3,319.47","7,076.40",-1.12%,-0.51,18.27,0.53,34.49,9.15,17.65,3.00,-2.42%,1
"Sep 21, 2020","3,285.57","3,285.57","3,229.10","3,281.06","4,836.07",-1.16%,-8.60,12.90,0.49,32.83,14.47,13.46,4.00,-3.58%,1
"Sep 22, 2020","3,295.75","3,320.31","3,270.95","3,315.57","3,974.51",1.05%,-12.09,7.90,0.51,33.68,24.09,15.90,1.00,1.05%,5
"Sep 23, 2020","3,320.11","3,323.35","3,232.57","3,236.92","4,378.65",-2.37%,-20.96,2.13,0.32,24.38,2.33,13.63,1.00,-2.37%,1
"Sep 24, 2020","3,226.14","3,278.70","3,209.45","3,246.59","4,601.92",0.30%,-26.90,-3.68,0.45,31.22,13.77,13.40,1.00,0.30%,3
"Sep 25, 2020","3,236.66","3,306.88","3,228.44","3,298.46","3,803.33",1.60%,-27.11,-8.36,0.64,38.90,40.56,18.89,2.00,1.90%,5
"Sep 28, 2020","3,333.90","3,360.74","3,332.91","3,351.60","3,950.91",1.61%,-22.72,-11.24,1.08,51.84,64.77,39.70,3.00,3.51%,5
"Sep 29, 2020","3,350.92","3,357.92","3,327.54","3,335.47","3,661.59",-0.48%,-20.32,-13.05,0.77,43.47,57.42,54.25,1.00,-0.48%,2
"Sep 30, 2020","3,341.21","3,393.56","3,340.47","3,363.00","4,738.64",0.83%,-16.00,-13.64,1.11,52.62,69.96,64.05,1.00,0.83%,4
"Oct 01, 2020","3,385.87","3,397.18","3,361.39","3,380.80","4,076.34",0.53%,-11.02,-13.12,1.19,54.24,78.07,68.49,2.00,1.35%,4
"Oct 02, 2020","3,338.94","3,369.10","3,323.69","3,348.42","3,975.18",-0.96%,-9.58,-12.41,0.86,46.18,63.32,70.45,1.00,-0.96%,2
"Oct 05, 2020","3,367.27","3,409.57","3,367.27","3,408.60","3,692.72",1.80%,-3.53,-10.63,1.03,50.74,90.74,77.38,1.00,1.80%,5
"Oct 06, 2020","3,408.74","3,431.56","3,354.54","3,360.97","4,453.39",-1.40%,-2.56,-9.02,0.91,47.70,68.22,74.09,1.00,-1.40%,1
"Oct 07, 2020","3,384.56","3,426.26","3,384.56","3,419.44","3,814.75",1.74%,2.90,-6.64,1.25,55.54,94.54,84.50,1.00,1.74%,5
"Oct 08, 2020","3,434.28","3,447.28","3,428.15","3,446.83","3,867.64",0.80%,9.33,-3.44,1.60,61.50,99.81,87.52,2.00,2.54%,4
"Oct 09, 2020","3,459.67","3,482.34","3,458.07","3,477.14","3,944.09",0.88%,16.67,0.58,2.12,67.97,98.09,97.48,3.00,3.42%,4
"Oct 12, 2020","3,500.02","3,549.85","3,499.61","3,534.22","3,435.76",1.64%,26.79,5.82,2.25,69.24,95.41,97.77,4.00,5.06%,5
"Oct 13, 2020","3,534.01","3,534.01","3,500.86","3,511.93","3,611.10",-0.63%,32.64,11.19,3.32,76.86,88.86,94.12,1.00,-0.63%,2
"Oct 14, 2020","3,515.47","3,527.94","3,480.55","3,488.67","3,858.51",-0.66%,34.99,15.95,2.71,73.04,80.97,88.41,2.00,-1.29%,2
"Oct 15, 2020","3,453.72","3,489.08","3,440.89","3,483.34","3,724.55",-0.15%,36.01,19.96,2.26,69.30,70.59,80.14,3.00,-1.45%,3
"Oct 16, 2020","3,493.50","3,515.76","3,480.45","3,483.81","4,688.03",0.01%,36.44,23.25,1.90,65.51,70.80,74.12,1.00,0.01%,3
"Oct 19, 2020","3,493.66","3,502.42","3,419.93","3,426.92","4,091.08",-1.63%,31.82,24.97,1.49,59.79,45.64,62.35,1.00,-1.63%,1
"Oct 20, 2020","3,439.38","3,476.93","3,435.65","3,443.12","3,917.85",0.47%,29.13,25.80,1.43,58.79,52.81,56.42,1.00,0.47%,4
"Oct 21, 2020","3,439.91","3,464.86","3,433.06","3,435.56","4,103.96",-0.22%,26.08,25.86,1.28,56.15,49.46,49.31,1.00,-0.22%,3
"Oct 22, 2020","3,438.50","3,460.53","3,415.34","3,453.49","4,172.06",0.52%,24.83,25.65,1.64,62.19,50.66,50.98,1.00,0.52%,4
"Oct 23, 2020","3,464.90","3,466.46","3,440.45","3,465.39","3,651.60",0.34%,24.52,25.42,1.35,57.42,56.76,52.29,2.00,0.87%,4
"Oct 26, 2020","3,441.42","3,441.42","3,364.86","3,400.97","4,002.21",-1.86%,18.85,24.11,1.22,55.01,19.52,42.31,1.00,-1.86%,1
"Oct 27, 2020","3,403.15","3,409.51","3,388.71","3,390.68","3,962.40",-0.30%,13.38,21.96,0.85,45.91,13.96,30.08,2.00,-2.16%,2
"Oct 28, 2020","3,342.48","3,342.48","3,268.89","3,271.03","5,139.97",-3.53%,-0.60,17.45,0.43,30.18,0.76,11.41,3.00,-5.69%,1
"Oct 29, 2020","3,277.17","3,341.05","3,259.82","3,310.11","4,911.86",1.19%,-8.44,12.27,0.46,31.54,17.34,10.69,1.00,1.19%,5
"Oct 30, 2020","3,293.59","3,304.93","3,233.94","3,269.96","4,843.93",-1.21%,-17.68,6.28,0.24,19.65,12.00,10.04,1.00,-1.21%,1
"Nov 02, 2020","3,296.20","3,330.14","3,279.74","3,310.24","4,314.69",1.23%,-21.51,0.72,0.38,27.76,25.95,18.43,1.00,1.23%,5
"Nov 03, 2020","3,336.25","3,389.49","3,336.25","3,369.16","4,241.38",1.78%,-19.56,-3.33,0.61,37.78,47.98,28.65,2.00,3.01%,5
"Nov 04, 2020","3,406.46","3,486.25","3,405.17","3,443.44","4,790.40",2.20%,-11.89,-5.04,0.87,46.42,74.34,49.42,3.00,5.22%,5
"Nov 05, 2020","3,485.74","3,529.05","3,485.74","3,510.45","4,858.15",1.95%,-0.40,-4.11,1.09,52.13,93.70,72.01,4.00,7.16%,5
"Nov 06, 2020","3,508.34","3,521.58","3,484.34","3,509.44","4,842.46",-0.03%,8.53,-1.58,1.34,57.26,93.36,87.13,1.00,-0.03%,3
"Nov 09, 2020","3,583.04","3,645.99","3,547.48","3,550.50","8,570.51",1.17%,18.71,2.47,1.44,59.05,76.83,87.96,1.00,1.17%,5
"Nov 10, 2020","3,543.26","3,557.22","3,511.91","3,545.53","6,037.47",-0.14%,26.07,7.19,1.46,59.30,75.62,81.93,1.00,-0.14%,3
"Nov 11, 2020","3,563.22","3,581.16","3,557.00","3,572.66","4,635.56",0.77%,33.70,12.49,1.50,59.93,82.20,78.22,1.00,0.77%,4
"Nov 12, 2020","3,562.67","3,569.02","3,518.58","3,537.01","4,909.66",-1.00%,36.46,17.29,1.26,55.74,73.55,77.12,1.00,-1.00%,2
"Nov 13, 2020","3,552.57","3,593.66","3,552.57","3,585.15","4,719.58",1.36%,42.04,22.24,1.87,65.16,85.23,80.33,1.00,1.36%,5
"Nov 16, 2020","3,600.16","3,628.51","3,600.16","3,626.91","5,295.51",1.16%,49.26,27.64,2.17,68.48,95.37,84.72,2.00,2.53%,5
"Nov 17, 2020","3,610.31","3,623.11","3,588.68","3,609.53","4,812.18",-0.48%,52.98,32.71,4.41,81.53,91.15,90.59,1.00,-0.48%,2
"Nov 18, 2020","3,612.09","3,619.09","3,567.33","3,567.79","5,284.81",-1.16%,51.95,36.56,2.83,73.88,81.02,89.18,2.00,-1.64%,1
"Nov 19, 2020","3,559.41","3,585.22","3,543.84","3,581.87","4,363.37",0.39%,51.68,39.58,4.10,80.38,82.49,84.89,1.00,0.39%,4
"Nov 20, 2020","3,579.31","3,581.23","3,556.85","3,557.54","4,236.37",-0.68%,48.94,41.45,2.98,74.86,71.44,78.32,1.00,-0.68%,2
"Nov 23, 2020","3,566.82","3,589.81","3,552.77","3,577.59","5,057.55",0.56%,47.83,42.73,2.67,72.73,71.60,75.18,1.00,0.56%,4
"Nov 24, 2020","3,594.52","3,642.31","3,594.52","3,635.41","6,280.29",1.62%,51.03,44.39,2.53,71.71,93.45,78.83,2.00,2.18%,5
"Nov 25, 2020","3,635.50","3,635.50","3,617.76","3,629.65","4,910.44",-0.16%,52.50,46.01,1.91,65.65,89.89,84.98,1.00,-0.16%,3
"Nov 27, 2020","3,638.55","3,644.31","3,629.33","3,638.35","2,778.39",0.24%,53.74,47.56,1.99,66.59,94.30,92.55,1.00,0.24%,3
"Nov 30, 2020","3,634.18","3,634.18","3,594.39","3,621.63","6,308.41",-0.46%,52.77,48.60,1.49,59.76,82.87,89.02,1.00,-0.46%,2
"Dec 01, 2020","3,645.87","3,678.45","3,645.87","3,662.45","5,418.48",1.13%,54.66,49.81,1.83,64.61,89.99,89.05,1.00,1.13%,5
"Dec 02, 2020","3,653.78","3,670.96","3,644.84","3,669.01","5,041.25",0.18%,56.05,51.06,1.68,62.69,94.10,88.99,2.00,1.31%,3
"Dec 03, 2020","3,668.28","3,682.73","3,657.17","3,666.72","5,065.34",-0.06%,56.31,52.11,2.20,68.74,88.47,90.85,1.00,-0.06%,3
"Dec 04, 2020","3,670.94","3,699.20","3,670.94","3,699.12","5,099.62",0.88%,58.46,53.38,2.05,67.25,99.95,94.17,1.00,0.88%,4
"Dec 07, 2020","3,694.73","3,697.41","3,678.88","3,691.96","4,804.50",-0.19%,58.91,54.49,1.56,61.00,95.34,94.59,1.00,-0.19%,3
"Dec 08, 2020","3,683.05","3,708.45","3,678.83","3,702.25","4,584.39",0.28%,59.41,55.47,1.95,66.06,96.23,97.17,1.00,0.28%,3
"Dec 09, 2020","3,705.98","3,712.39","3,660.54","3,672.82","5,232.80",-0.79%,56.77,55.73,2.23,69.00,76.52,89.37,1.00,-0.79%,2
"Dec 10, 2020","3,659.13","3,678.49","3,645.18","3,668.10","4,658.48",-0.13%,53.69,55.32,1.95,66.14,72.25,81.67,2.00,-0.92%,3
"Dec 11, 2020","3,656.08","3,665.91","3,633.40","3,663.46","4,375.47",-0.13%,50.29,54.31,2.50,71.41,69.35,72.71,3.00,-1.05%,3
"Dec 14, 2020","3,675.27","3,697.61","3,645.84","3,647.49","4,623.85",-0.44%,45.77,52.61,1.81,64.37,45.00,62.20,4.00,-1.49%,2
"Dec 15, 2020","3,666.41","3,695.29","3,659.62","3,694.62","4,387.08",1.29%,45.48,51.18,1.68,62.73,84.94,66.43,1.00,1.29%,5
"Dec 16, 2020","3,696.25","3,711.27","3,688.57","3,701.17","4,067.04",0.18%,45.25,50.00,1.88,65.32,90.49,73.48,2.00,1.47%,3
"Dec 17, 2020","3,713.65","3,725.12","3,710.87","3,722.48","4,192.81",0.58%,46.26,49.25,2.04,67.10,97.98,91.14,3.00,2.05%,4
"Dec 18, 2020","3,722.39","3,726.70","3,685.84","3,709.41","7,097.10",-0.35%,45.47,48.49,2.14,68.11,81.47,89.98,1.00,-0.35%,2
"Dec 21, 2020","3,684.28","3,702.90","3,636.48","3,694.92","4,748.58",-0.39%,43.19,47.43,1.35,57.52,65.94,81.80,2.00,-0.74%,2
"Dec 22, 2020","3,698.08","3,698.26","3,676.16","3,687.26","4,053.31",-0.21%,40.29,46.00,1.18,54.20,57.73,68.38,3.00,-0.95%,3
"Dec 23, 2020","3,693.42","3,711.24","3,689.28","3,690.01","3,779.16",0.07%,37.79,44.36,1.24,55.35,60.68,61.45,1.00,0.07%,3
